,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,54
1308,,,0.007220248,-0.003603608,-0.00361664,-0.003629768,0,0.003629768,0.010810916,0,-0.003590668,0,-0.003603608,0,0,0.003603608,0.003590668,0,0,0.003577821,0,0,0,-0.003577821,0,0,0.010695289,-0.003552402,0,0,-0.003565066,0,0,0,0,-0.003577821,0,0.003577821,0,0,-0.003577821,-0.007194276,0.003603608,,,,,,,,,,,,
1310,,,0.005464494,-0.002728515,0.002728515,0,0.00272109,-0.00272109,0,0,0.00272109,0,-0.00272109,0,0.00272109,0,0.002713706,0,0,0,0,0,0.002706362,0,0,0,-0.002706362,0.002706362,0,0,0.002699057,-0.002699057,-0.002706362,0.002706362,-0.002706362,0,0,0,0,-0.002713706,0,0,-0.00272109,0.00272109,-0.00272109,0,0,0,0,-0.002728515,0,,,,
1312,,,0,0.003100778,0,-0.0062112,0.009302393,0,0.003081667,0,-0.003081667,0,-0.003091193,0.003091193,0,0.003081667,0,0.003072199,0,-0.006153866,0.003081667,0,0.006134989,0,0,0.003053437,-0.003053437,-0.00306279,0,0.00306279,0,0,0,0,0,-0.006134989,0.003072199,-0.003072199,0.003072199,0,-0.003072199,-0.003081667,0,0,0,0,0,0,-0.003091193,0.003091193,0,0,0,,
1313,,,-0.002026343,-0.002030458,-0.004073325,0,-0.001020929,0.003059666,0.001017812,0,0,0.001016777,-0.001016777,-0.001017812,0,0.002034589,0.002030458,-0.001014713,-0.001015744,0.002030458,0.001013685,0.001012658,0.001011634,0,0,-0.002024292,0.003034904,0,0,0.001009591,0.00201613,-0.001007557,-0.002018164,0,0,0,0,-0.001010612,0,0.001010612,0.002018164,0,-0.003028776,0,-0.001011634,-0.002026343,0,0,0,0,0,-0.001014713,0,0,-0.001015744
1314,,,0.007585371,0.002515725,-0.002515725,0.013758816,-0.001243008,0.001243008,0,-0.001243008,0.001243008,0.003719781,0,-0.00123839,-0.002481391,0.002481391,0.008636698,-0.002460026,0.001230769,-0.001230769,0.008583744,-0.001221747,0,0.006093864,-0.002433091,-0.002439026,-0.002444989,0.001223242,-0.002447982,0.002447982,0.002442004,0.002436055,-0.003656311,0.001220256,-0.002442004,-0.001223242,0,0,-0.00122474,0.002447982,-0.002447982,0.002447982,0,-0.002447982,-0.002453989,0,0.001227747,-0.001227747,0,0.001227747,0.001226242,-0.001226242,-0.002457004,-0.001230769,-0.001232286
1315,,,0.004210533,0.011488377,-0.011488377,0.003146306,0.004179734,0.00104221,-0.002085506,0.003126631,0.006224086,0.003097576,-0.003097576,0.005157309,-0.003091193,-0.001032525,0.006179216,0.004098366,-0.001023018,0.00204499,0.004077478,0.003047234,0.00505818,0.003022672,0,0,-0.002014099,0.001007557,-0.003025721,-0.003034904,0.007067167,-0.002014099,0.002014099,-0.001006543,-0.003025721,0.002018164,-0.005053068,0,0,0.004044495,0,0.001008573,-0.001008573,-0.002020203,-0.002024292,-0.002028398,0.001014713,0.001013685,0.001012658,0,0,0.001011634,0,,
1319,,,-0.001306336,0.003913899,-0.009156375,0.007853444,-0.00522877,0.001309758,0.001308045,0.005215136,-0.002604168,0.001302932,0.001301236,-0.001301236,-0.003913899,0.001306336,0.0039088,0.002597404,-0.00389864,0,0.005194817,-0.001296176,-0.001297859,0.002594035,0.001294499,0.001292825,-0.001292825,0,-0.003888534,0.001297859,0.002590675,-0.003888534,-0.001299545,0,-0.001301236,0,0,-0.001302932,0.001302932,-0.001302932,0,-0.001304632,-0.001306336,0,0,0,0,-0.001308045,0,-0.001309758,0,0,-0.002624673,0.003934431,-0.002621233
1325,,,-0.034716437,0.005420067,-0.005420067,0.021506205,-0.012040279,0.004029555,0,0,0.004013383,0.002666668,0.024984863,-0.006514681,-0.002617803,0.001309758,-0.002621233,0.010443959,-0.024984863,0.010596126,0,0.006566012,-0.002621233,0.001311476,-0.005256254,-0.005284028,0.002645504,0.001320132,0.010498784,-0.006548812,0,0.001313198,-0.002628122,-0.001316656,0.00263158,0.005242476,-0.001308045,-0.001309758,-0.002624673,-0.011897034,0.005305052,0.001321877,0.005270104,-0.001314925,0.001314925,-0.006591982,0.001321877,0.002638524,-0.006609409,0.005291018,-0.001320132,-0.002645504,0,0.006600684,0.007863736
1326,,,0.003692312,-0.006161449,-0.001236859,-0.00123839,0.002475249,0.002469137,0,0,0.001232286,-0.001232286,-0.001233806,-0.002472189,0.001236859,0.001235331,0.002466092,-0.001232286,0,0.001232286,0.003687773,0,0,-0.001227747,0,0.001227747,0.002450982,-0.00122474,0,0,0.002447982,0,-0.001223242,0,0,-0.00122474,-0.001226242,0,0.001226242,-0.001226242,0,-0.001227747,0.001227747,-0.002457004,-0.001230769,0,0,0,0,0,-0.002466092,0,0.001233806,-0.001233806,0
1402,,,0.001803427,0.001800181,0,0.001796946,0.003584233,0.001787311,0,0,-0.001787311,0.001787311,-0.001787311,-0.001790511,0,0,0.005361943,0,-0.001784122,-0.001787311,0.003571432,0.001780944,0,-0.001780944,0,0,-0.001784122,0,0,0.001784122,0.005333346,0,-0.001774623,0,-0.003558723,0,0,0.001780944,0,-0.001780944,0,0,0,-0.001784122,0.001784122,-0.001784122,0.001784122,-0.001784122,0,0.001784122,0,0,-0.001784122,0,0
1409,,,-0.008333382,0.008333382,-0.00415801,0,0,0,0.00415801,0.004140793,-0.004140793,0,0,0,0.004140793,0,0.004123717,-0.004123717,0,0.004123717,0,0.008196767,-0.004089985,0.004089985,-0.004089985,0,0,0.004089985,-0.004089985,0,-0.004106782,0,0,0.004106782,-0.004106782,0.004106782,0,-0.004106782,0,0.008196767,-0.004089985,0,0,-0.004106782,0.004106782,0,0,-0.004106782,0,0,0,0,-0.004123717,0.008230499,0
1434,,,0.006060625,-0.004542021,-0.001518603,0,0.003034904,0,-0.001516301,0.001516301,0.004535155,-0.00302115,-0.001514005,0.003025721,0,0.001509434,0.00301205,0.00150263,0.001500375,0,0.001498128,0,0,0.001495887,-0.001495887,-0.001498128,0.001498128,0,-0.002998503,0.002998503,0.002989539,0,0,-0.001493652,0,0,0,0,0.001493652,0,0,0,0,0,-0.001493652,0.001493652,-0.001493652,0,0,0,-0.001495887,0.001495887,-0.001495887,0,-0.001498128
